Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,RoundNumber,RaceName
0 days 00:59:17.994000,29.6,51.0,1002.9,False,49.5,275,2.0,2025,9,Spanish Grand Prix
0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,2025,9,Spanish Grand Prix
0 days 01:01:17.978000,29.6,51.0,1003.0,False,49.4,261,1.2,2025,9,Spanish Grand Prix
0 days 01:02:17.969000,29.5,52.0,1002.8,False,49.0,48,1.1,2025,9,Spanish Grand Prix
0 days 01:03:18.030000,29.4,53.0,1002.9,False,49.4,275,2.6,2025,9,Spanish Grand Prix
0 days 01:04:18.031000,29.4,54.0,1002.8,False,49.4,276,1.8,2025,9,Spanish Grand Prix
0 days 01:05:17.982000,29.3,53.0,1002.9,False,49.9,345,1.8,2025,9,Spanish Grand Prix
0 days 01:06:18.049000,29.3,52.0,1002.8,False,48.9,310,1.8,2025,9,Spanish Grand Prix
0 days 01:07:17.966000,29.2,53.0,1002.9,False,48.2,29,2.0,2025,9,Spanish Grand Prix
0 days 01:08:17.979000,29.1,54.0,1002.8,False,49.1,79,1.5,2025,9,Spanish Grand Prix
0 days 01:09:18.040000,29.0,54.0,1002.8,False,49.4,34,1.9,2025,9,Spanish Grand Prix
0 days 01:10:18.036000,28.9,54.0,1002.9,False,49.4,353,2.8,2025,9,Spanish Grand Prix
0 days 01:11:18.045000,28.9,56.0,1002.7,False,49.1,298,2.5,2025,9,Spanish Grand Prix
0 days 01:12:18.042000,28.9,56.0,1002.8,False,49.1,3,2.0,2025,9,Spanish Grand Prix
0 days 01:13:18.034000,29.0,55.0,1002.8,False,49.1,75,2.5,2025,9,Spanish Grand Prix
0 days 01:14:18.028000,29.0,55.0,1002.8,False,49.1,251,1.1,2025,9,Spanish Grand Prix
0 days 01:15:18.049000,29.1,55.0,1002.6,False,49.6,51,3.5,2025,9,Spanish Grand Prix
0 days 01:16:18.047000,29.3,55.0,1002.8,False,49.6,58,2.1,2025,9,Spanish Grand Prix
0 days 01:17:18.071000,29.3,55.0,1002.8,False,49.0,323,2.7,2025,9,Spanish Grand Prix
0 days 01:18:18.060000,29.2,56.0,1002.8,False,49.0,0,1.9,2025,9,Spanish Grand Prix
0 days 01:19:18.059000,29.2,55.0,1002.7,False,49.1,61,2.1,2025,9,Spanish Grand Prix
0 days 01:20:18.066000,29.3,55.0,1002.7,False,49.1,305,2.2,2025,9,Spanish Grand Prix
0 days 01:21:18.075000,29.3,56.0,1002.7,False,49.2,113,1.4,2025,9,Spanish Grand Prix
0 days 01:22:18.062000,29.4,56.0,1002.7,False,49.4,22,1.2,2025,9,Spanish Grand Prix
0 days 01:23:18.070000,29.3,55.0,1002.6,False,48.7,57,1.9,2025,9,Spanish Grand Prix
0 days 01:24:18.079000,29.3,55.0,1002.8,False,48.4,41,2.5,2025,9,Spanish Grand Prix
0 days 01:25:18.069000,29.2,56.0,1002.6,False,47.2,339,2.3,2025,9,Spanish Grand Prix
0 days 01:26:18.088000,29.1,57.0,1002.5,False,47.0,44,1.8,2025,9,Spanish Grand Prix
0 days 01:27:18.088000,29.0,57.0,1002.6,False,47.0,0,1.2,2025,9,Spanish Grand Prix
0 days 01:28:18.170000,29.0,57.0,1002.7,False,47.4,3,1.5,2025,9,Spanish Grand Prix
0 days 01:29:18.126000,28.8,56.0,1002.7,False,47.5,39,1.1,2025,9,Spanish Grand Prix
0 days 01:30:18.137000,28.7,56.0,1002.7,False,47.9,15,1.2,2025,9,Spanish Grand Prix
0 days 01:31:18.162000,28.8,56.0,1002.5,False,47.9,183,1.3,2025,9,Spanish Grand Prix
0 days 01:32:18.163000,28.9,56.0,1002.6,False,48.6,258,0.7,2025,9,Spanish Grand Prix
0 days 01:33:18.178000,29.0,56.0,1002.7,False,49.2,63,1.5,2025,9,Spanish Grand Prix
0 days 01:34:18.168000,29.0,55.0,1002.6,False,48.7,270,1.3,2025,9,Spanish Grand Prix
0 days 01:35:18.187000,29.1,57.0,1002.7,False,48.5,55,1.4,2025,9,Spanish Grand Prix
0 days 01:36:18.199000,29.1,57.0,1002.5,False,48.7,11,2.7,2025,9,Spanish Grand Prix
0 days 01:37:18.183000,29.1,57.0,1002.5,False,48.3,69,2.5,2025,9,Spanish Grand Prix
0 days 01:38:18.206000,29.1,57.0,1002.6,False,47.9,60,1.8,2025,9,Spanish Grand Prix
0 days 01:39:18.207000,29.0,58.0,1002.5,False,47.9,61,1.9,2025,9,Spanish Grand Prix
0 days 01:40:18.211000,29.0,58.0,1002.4,False,47.9,46,1.4,2025,9,Spanish Grand Prix
0 days 01:41:18.213000,28.9,58.0,1002.5,False,47.9,52,2.5,2025,9,Spanish Grand Prix
0 days 01:42:18.202000,28.9,59.0,1002.4,False,47.7,51,2.6,2025,9,Spanish Grand Prix
0 days 01:43:18.204000,29.0,59.0,1002.5,False,48.0,41,2.4,2025,9,Spanish Grand Prix
0 days 01:44:18.207000,29.0,59.0,1002.5,False,48.6,36,2.5,2025,9,Spanish Grand Prix
0 days 01:45:18.208000,28.9,58.0,1002.5,False,48.1,36,2.1,2025,9,Spanish Grand Prix
0 days 01:46:18.219000,28.7,59.0,1002.4,False,47.7,64,2.2,2025,9,Spanish Grand Prix
0 days 01:47:18.203000,28.6,58.0,1002.4,False,49.0,14,2.1,2025,9,Spanish Grand Prix
0 days 01:48:18.260000,28.6,59.0,1002.4,False,47.6,0,1.4,2025,9,Spanish Grand Prix
0 days 01:49:18.208000,28.6,59.0,1002.3,False,47.1,352,1.7,2025,9,Spanish Grand Prix
0 days 01:50:18.211000,28.5,59.0,1002.3,False,46.9,0,1.3,2025,9,Spanish Grand Prix
0 days 01:51:18.224000,28.3,60.0,1002.3,False,47.1,64,2.3,2025,9,Spanish Grand Prix
0 days 01:52:18.209000,28.1,60.0,1002.4,False,46.7,33,2.5,2025,9,Spanish Grand Prix
0 days 01:53:18.210000,28.2,60.0,1002.4,False,47.0,345,2.8,2025,9,Spanish Grand Prix
0 days 01:54:18.228000,28.3,60.0,1002.3,False,47.5,86,1.3,2025,9,Spanish Grand Prix
0 days 01:55:18.212000,28.3,60.0,1002.4,False,47.0,61,2.2,2025,9,Spanish Grand Prix
0 days 01:56:18.204000,28.2,60.0,1002.2,False,46.9,24,2.8,2025,9,Spanish Grand Prix
0 days 01:57:18.204000,28.3,61.0,1002.2,False,46.9,35,2.6,2025,9,Spanish Grand Prix
0 days 01:58:18.222000,28.3,61.0,1002.3,False,46.8,29,2.5,2025,9,Spanish Grand Prix
0 days 01:59:18.228000,28.4,61.0,1002.3,False,46.8,2,2.0,2025,9,Spanish Grand Prix
0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,2025,9,Spanish Grand Prix
0 days 02:01:18.217000,28.4,62.0,1002.3,False,47.5,268,1.3,2025,9,Spanish Grand Prix
0 days 02:02:18.225000,28.3,61.0,1002.4,False,47.5,35,1.5,2025,9,Spanish Grand Prix
0 days 02:03:18.263000,28.2,61.0,1002.3,False,48.0,62,1.3,2025,9,Spanish Grand Prix
0 days 02:04:18.267000,28.2,61.0,1002.4,False,48.2,59,1.1,2025,9,Spanish Grand Prix
0 days 02:05:18.270000,28.3,61.0,1002.4,False,48.5,77,2.1,2025,9,Spanish Grand Prix
0 days 02:06:18.264000,28.3,60.0,1002.3,False,48.0,75,1.5,2025,9,Spanish Grand Prix
0 days 02:07:18.279000,28.5,59.0,1002.4,False,48.5,31,2.5,2025,9,Spanish Grand Prix
0 days 02:08:18.275000,28.6,60.0,1002.3,False,48.5,252,1.8,2025,9,Spanish Grand Prix
0 days 02:09:18.281000,28.6,60.0,1002.3,False,47.5,49,1.4,2025,9,Spanish Grand Prix
0 days 02:10:18.295000,28.6,59.0,1002.4,False,47.5,343,2.2,2025,9,Spanish Grand Prix
0 days 02:11:18.282000,28.6,60.0,1002.3,False,47.0,52,2.2,2025,9,Spanish Grand Prix
0 days 02:12:18.274000,28.6,60.0,1002.4,False,47.7,15,2.1,2025,9,Spanish Grand Prix
0 days 02:13:18.277000,28.6,60.0,1002.3,False,47.7,59,1.5,2025,9,Spanish Grand Prix
0 days 02:14:18.284000,28.7,60.0,1002.4,False,47.9,76,1.6,2025,9,Spanish Grand Prix
0 days 02:15:18.271000,28.7,60.0,1002.3,False,47.9,65,2.4,2025,9,Spanish Grand Prix
0 days 02:16:18.293000,28.7,60.0,1002.4,False,47.6,161,1.1,2025,9,Spanish Grand Prix
0 days 02:17:18.275000,28.7,59.0,1002.3,False,47.4,277,1.4,2025,9,Spanish Grand Prix
0 days 02:18:18.285000,28.7,60.0,1002.3,False,47.5,222,1.8,2025,9,Spanish Grand Prix
0 days 02:19:18.279000,28.8,60.0,1002.3,False,47.6,178,0.9,2025,9,Spanish Grand Prix
0 days 02:20:18.287000,28.9,60.0,1002.4,False,48.1,338,0.6,2025,9,Spanish Grand Prix
0 days 02:21:18.315000,28.9,59.0,1002.3,False,47.8,147,0.8,2025,9,Spanish Grand Prix
0 days 02:22:18.330000,28.8,60.0,1002.3,False,48.9,82,0.8,2025,9,Spanish Grand Prix
0 days 02:23:18.354000,28.9,58.0,1002.2,False,48.9,75,1.9,2025,9,Spanish Grand Prix
0 days 02:24:18.355000,28.9,59.0,1002.3,False,47.5,50,1.3,2025,9,Spanish Grand Prix
0 days 02:25:18.366000,28.9,59.0,1002.3,False,47.5,17,2.3,2025,9,Spanish Grand Prix
0 days 02:26:18.367000,29.0,59.0,1002.2,False,46.5,5,2.0,2025,9,Spanish Grand Prix
0 days 02:27:18.376000,29.0,60.0,1002.3,False,46.5,192,1.4,2025,9,Spanish Grand Prix
0 days 02:28:18.377000,29.0,60.0,1002.2,False,47.3,221,1.5,2025,9,Spanish Grand Prix
0 days 02:29:18.395000,29.0,60.0,1002.2,False,46.9,235,1.6,2025,9,Spanish Grand Prix
0 days 02:30:18.400000,29.2,60.0,1002.3,False,47.4,20,1.3,2025,9,Spanish Grand Prix
0 days 02:31:18.410000,29.3,61.0,1002.2,False,46.9,75,1.1,2025,9,Spanish Grand Prix
0 days 02:32:18.414000,29.5,59.0,1002.0,False,47.5,127,0.8,2025,9,Spanish Grand Prix
0 days 02:33:18.427000,29.6,59.0,1002.1,False,47.6,36,1.0,2025,9,Spanish Grand Prix
0 days 02:34:18.428000,29.5,58.0,1002.1,False,47.4,72,1.4,2025,9,Spanish Grand Prix
0 days 00:00:34.453000,23.0,28.0,1019.1,False,47.1,53,1.3,2025,10,Canadian Grand Prix
0 days 00:01:34.454000,23.0,28.0,1019.1,False,47.0,153,0.7,2025,10,Canadian Grand Prix
0 days 00:02:34.454000,23.0,28.0,1019.1,False,47.0,153,0.7,2025,10,Canadian Grand Prix
0 days 00:03:34.455000,23.0,27.0,1019.0,False,47.3,3,0.8,2025,10,Canadian Grand Prix
0 days 00:04:34.455000,23.1,28.0,1019.1,False,47.0,345,1.0,2025,10,Canadian Grand Prix
0 days 00:05:34.456000,23.1,28.0,1019.0,False,47.3,326,1.2,2025,10,Canadian Grand Prix
0 days 00:06:34.472000,23.1,30.0,1018.9,False,47.3,7,0.5,2025,10,Canadian Grand Prix
0 days 00:07:34.472000,23.3,29.0,1019.0,False,47.1,8,0.8,2025,10,Canadian Grand Prix
0 days 00:08:34.473000,23.3,26.0,1019.0,False,48.0,12,1.1,2025,10,Canadian Grand Prix
0 days 00:09:34.489000,23.4,26.0,1019.0,False,48.0,40,1.2,2025,10,Canadian Grand Prix
0 days 00:10:34.521000,23.4,26.0,1018.9,False,47.9,43,1.2,2025,10,Canadian Grand Prix
0 days 00:11:34.531000,23.3,26.0,1018.9,False,47.9,27,1.2,2025,10,Canadian Grand Prix
0 days 00:12:34.537000,23.3,25.0,1018.9,False,48.3,28,1.5,2025,10,Canadian Grand Prix
0 days 00:13:34.553000,23.3,25.0,1019.0,False,48.1,357,1.1,2025,10,Canadian Grand Prix
0 days 00:14:34.557000,23.3,25.0,1018.9,False,48.0,11,1.5,2025,10,Canadian Grand Prix
0 days 00:15:34.573000,23.2,26.0,1019.0,False,47.8,62,0.4,2025,10,Canadian Grand Prix
0 days 00:16:34.558000,23.2,25.0,1019.0,False,47.9,39,0.7,2025,10,Canadian Grand Prix
0 days 00:17:34.574000,23.1,25.0,1019.0,False,48.0,291,0.6,2025,10,Canadian Grand Prix
0 days 00:18:34.555000,23.2,26.0,1019.1,False,48.0,340,0.7,2025,10,Canadian Grand Prix
0 days 00:19:34.571000,23.1,26.0,1019.0,False,48.4,354,1.0,2025,10,Canadian Grand Prix
0 days 00:20:34.587000,23.1,28.0,1019.1,False,48.0,34,1.2,2025,10,Canadian Grand Prix
0 days 00:21:34.603000,23.1,32.0,1019.0,False,47.5,329,0.5,2025,10,Canadian Grand Prix
0 days 00:22:34.592000,23.3,30.0,1019.0,False,47.5,305,0.6,2025,10,Canadian Grand Prix
0 days 00:23:34.608000,23.3,32.0,1019.0,False,48.2,127,0.0,2025,10,Canadian Grand Prix
0 days 00:24:34.624000,23.2,30.0,1019.0,False,47.9,0,0.0,2025,10,Canadian Grand Prix
0 days 00:25:34.593000,23.3,30.0,1019.1,False,48.0,248,0.3,2025,10,Canadian Grand Prix
0 days 00:26:34.593000,23.3,29.0,1019.1,False,47.9,198,0.8,2025,10,Canadian Grand Prix
0 days 00:27:34.615000,23.3,29.0,1019.0,False,47.9,211,1.1,2025,10,Canadian Grand Prix
0 days 00:28:34.601000,23.3,30.0,1019.0,False,47.9,190,1.1,2025,10,Canadian Grand Prix
0 days 00:29:34.601000,23.1,30.0,1019.1,False,48.0,177,1.4,2025,10,Canadian Grand Prix
0 days 00:30:34.602000,23.1,31.0,1019.0,False,48.0,173,2.0,2025,10,Canadian Grand Prix
0 days 00:31:34.602000,22.8,31.0,1019.1,False,48.2,149,0.7,2025,10,Canadian Grand Prix
0 days 00:32:34.603000,22.8,31.0,1019.1,False,48.2,276,1.2,2025,10,Canadian Grand Prix
0 days 00:33:34.601000,22.8,32.0,1019.2,False,48.1,202,1.0,2025,10,Canadian Grand Prix
0 days 00:34:34.610000,22.9,34.0,1019.0,False,48.4,175,1.5,2025,10,Canadian Grand Prix
0 days 00:35:34.610000,22.8,33.0,1019.1,False,48.4,175,1.9,2025,10,Canadian Grand Prix
0 days 00:36:34.595000,22.8,34.0,1019.0,False,48.7,180,1.8,2025,10,Canadian Grand Prix
0 days 00:37:34.595000,22.8,31.0,1019.1,False,49.0,157,2.2,2025,10,Canadian Grand Prix
0 days 00:38:34.612000,22.8,33.0,1019.0,False,49.1,172,1.6,2025,10,Canadian Grand Prix
0 days 00:39:34.597000,22.8,33.0,1019.0,False,49.3,160,0.6,2025,10,Canadian Grand Prix
0 days 00:40:34.597000,23.0,33.0,1019.0,False,49.3,147,1.0,2025,10,Canadian Grand Prix
0 days 00:41:34.610000,23.0,32.0,1018.9,False,48.9,19,0.8,2025,10,Canadian Grand Prix
0 days 00:42:34.611000,23.0,31.0,1019.0,False,48.7,334,0.8,2025,10,Canadian Grand Prix
0 days 00:43:34.611000,23.0,31.0,1019.0,False,48.7,344,0.7,2025,10,Canadian Grand Prix
0 days 00:44:34.612000,23.1,30.0,1019.1,False,48.7,104,0.4,2025,10,Canadian Grand Prix
0 days 00:45:34.612000,23.2,31.0,1019.0,False,48.7,353,0.6,2025,10,Canadian Grand Prix
0 days 00:46:34.613000,23.0,31.0,1019.0,False,48.9,140,0.6,2025,10,Canadian Grand Prix
0 days 00:47:34.629000,23.0,30.0,1019.0,False,49.3,192,0.7,2025,10,Canadian Grand Prix
0 days 00:48:34.614000,23.0,29.0,1018.9,False,49.3,169,1.4,2025,10,Canadian Grand Prix
0 days 00:49:34.614000,23.0,28.0,1019.0,False,50.0,194,1.8,2025,10,Canadian Grand Prix
0 days 00:50:34.615000,23.0,28.0,1019.0,False,49.5,133,1.0,2025,10,Canadian Grand Prix
0 days 00:51:34.615000,23.0,29.0,1019.0,False,49.5,175,1.0,2025,10,Canadian Grand Prix
0 days 00:52:34.631000,23.0,29.0,1019.0,False,49.4,174,1.2,2025,10,Canadian Grand Prix
0 days 00:53:34.622000,23.0,29.0,1019.0,False,49.8,238,1.4,2025,10,Canadian Grand Prix
0 days 00:54:34.622000,23.1,29.0,1019.1,False,49.9,211,1.3,2025,10,Canadian Grand Prix
0 days 00:55:34.607000,23.4,29.0,1019.1,False,49.7,333,1.0,2025,10,Canadian Grand Prix
0 days 00:56:34.629000,23.4,29.0,1019.0,False,49.6,344,1.0,2025,10,Canadian Grand Prix
0 days 00:57:34.628000,23.3,30.0,1018.9,False,49.6,18,0.6,2025,10,Canadian Grand Prix
0 days 00:58:34.628000,23.3,30.0,1019.1,False,49.7,2,0.7,2025,10,Canadian Grand Prix
0 days 00:59:34.613000,23.4,30.0,1019.1,False,50.0,104,0.5,2025,10,Canadian Grand Prix
0 days 01:00:34.613000,23.6,29.0,1018.9,False,50.1,3,1.0,2025,10,Canadian Grand Prix
0 days 01:01:34.614000,23.6,29.0,1019.0,False,50.2,353,0.9,2025,10,Canadian Grand Prix
0 days 01:02:34.627000,23.6,29.0,1019.1,False,50.2,343,1.6,2025,10,Canadian Grand Prix
0 days 01:03:34.627000,23.7,28.0,1019.1,False,50.3,158,1.4,2025,10,Canadian Grand Prix
0 days 01:04:34.628000,23.9,28.0,1019.1,False,50.1,103,0.8,2025,10,Canadian Grand Prix
0 days 01:05:34.628000,24.0,27.0,1019.1,False,50.0,29,0.8,2025,10,Canadian Grand Prix
0 days 01:06:34.629000,24.0,27.0,1019.0,False,49.9,19,1.3,2025,10,Canadian Grand Prix
0 days 01:07:34.629000,23.9,26.0,1019.0,False,49.9,354,2.2,2025,10,Canadian Grand Prix
0 days 01:08:34.630000,23.8,26.0,1019.0,False,49.9,4,2.9,2025,10,Canadian Grand Prix
0 days 01:09:34.630000,23.6,26.0,1019.0,False,49.9,4,2.9,2025,10,Canadian Grand Prix
0 days 01:10:34.631000,23.8,26.0,1019.0,False,50.4,263,1.1,2025,10,Canadian Grand Prix
0 days 01:11:34.622000,23.8,27.0,1019.1,False,50.3,202,1.5,2025,10,Canadian Grand Prix
0 days 01:12:34.622000,23.7,26.0,1019.1,False,50.2,262,2.0,2025,10,Canadian Grand Prix
0 days 01:13:34.631000,23.8,27.0,1019.0,False,50.1,253,1.6,2025,10,Canadian Grand Prix
0 days 01:14:34.639000,23.8,26.0,1019.0,False,50.1,159,1.6,2025,10,Canadian Grand Prix
0 days 01:15:34.624000,23.7,26.0,1019.1,False,50.1,239,1.9,2025,10,Canadian Grand Prix
0 days 01:16:34.640000,23.8,29.0,1019.0,False,50.0,292,0.9,2025,10,Canadian Grand Prix
0 days 01:17:34.628000,23.8,29.0,1019.0,False,50.0,124,0.9,2025,10,Canadian Grand Prix
0 days 01:18:34.628000,23.9,27.0,1019.1,False,49.8,106,1.1,2025,10,Canadian Grand Prix
0 days 01:19:34.644000,23.8,27.0,1019.1,False,49.8,106,1.1,2025,10,Canadian Grand Prix
0 days 01:20:34.629000,23.7,29.0,1019.0,False,50.0,326,1.9,2025,10,Canadian Grand Prix
0 days 01:21:34.630000,23.8,28.0,1019.0,False,50.2,32,0.8,2025,10,Canadian Grand Prix
0 days 01:22:34.630000,23.8,27.0,1019.0,False,49.9,31,1.3,2025,10,Canadian Grand Prix
0 days 01:23:34.631000,23.8,28.0,1019.0,False,49.7,324,1.1,2025,10,Canadian Grand Prix
0 days 01:24:34.648000,23.9,27.0,1019.0,False,49.7,0,0.5,2025,10,Canadian Grand Prix
0 days 01:25:34.666000,24.0,29.0,1018.9,False,49.4,151,0.8,2025,10,Canadian Grand Prix
0 days 01:26:34.645000,24.0,29.0,1018.9,False,49.4,151,0.8,2025,10,Canadian Grand Prix
0 days 01:27:34.645000,24.0,28.0,1018.9,False,49.4,0,1.1,2025,10,Canadian Grand Prix
0 days 01:28:34.646000,23.9,30.0,1018.9,False,49.6,0,1.1,2025,10,Canadian Grand Prix
0 days 01:29:34.643000,24.0,29.0,1019.1,False,49.6,166,0.9,2025,10,Canadian Grand Prix
0 days 01:30:34.641000,24.1,30.0,1019.1,False,49.7,230,2.0,2025,10,Canadian Grand Prix
0 days 01:31:34.641000,24.1,29.0,1019.0,False,49.9,10,0.7,2025,10,Canadian Grand Prix
0 days 01:32:34.642000,24.3,29.0,1019.0,False,49.8,27,0.7,2025,10,Canadian Grand Prix
0 days 01:33:34.651000,24.3,29.0,1018.9,False,49.9,197,0.8,2025,10,Canadian Grand Prix
0 days 01:34:34.655000,24.4,28.0,1018.9,False,50.0,123,0.8,2025,10,Canadian Grand Prix
0 days 01:35:34.674000,24.4,29.0,1019.1,False,49.8,327,0.7,2025,10,Canadian Grand Prix
0 days 01:36:34.691000,24.5,29.0,1018.9,False,49.6,335,0.8,2025,10,Canadian Grand Prix
0 days 01:37:34.695000,24.5,29.0,1018.9,False,49.7,149,1.1,2025,10,Canadian Grand Prix
0 days 01:38:34.707000,24.5,29.0,1018.9,False,49.8,357,0.7,2025,10,Canadian Grand Prix
0 days 01:39:34.708000,24.6,28.0,1019.0,False,49.7,252,0.8,2025,10,Canadian Grand Prix
0 days 01:40:34.739000,24.6,28.0,1018.9,False,49.7,0,0.6,2025,10,Canadian Grand Prix
0 days 01:41:34.733000,24.6,28.0,1019.0,False,49.8,159,0.5,2025,10,Canadian Grand Prix
0 days 01:42:34.749000,24.6,29.0,1018.9,False,49.8,143,1.1,2025,10,Canadian Grand Prix
0 days 01:43:34.741000,24.5,28.0,1018.9,False,50.1,180,0.9,2025,10,Canadian Grand Prix
0 days 01:44:34.741000,24.5,28.0,1018.9,False,49.9,0,0.9,2025,10,Canadian Grand Prix
0 days 01:45:34.757000,24.6,27.0,1018.9,False,49.9,314,0.8,2025,10,Canadian Grand Prix
0 days 01:46:34.773000,24.7,28.0,1018.9,False,49.8,167,0.7,2025,10,Canadian Grand Prix
0 days 01:47:34.789000,24.7,27.0,1018.9,False,49.9,163,1.5,2025,10,Canadian Grand Prix
0 days 01:48:34.774000,24.7,28.0,1018.8,False,50.0,160,1.4,2025,10,Canadian Grand Prix
0 days 01:49:34.787000,24.6,28.0,1018.9,False,50.3,140,2.0,2025,10,Canadian Grand Prix
0 days 01:50:34.788000,24.6,28.0,1018.9,False,50.3,207,1.4,2025,10,Canadian Grand Prix
0 days 01:51:34.804000,24.6,28.0,1018.8,False,49.9,183,1.2,2025,10,Canadian Grand Prix
0 days 01:52:34.820000,24.8,27.0,1018.9,False,49.9,284,1.6,2025,10,Canadian Grand Prix
0 days 01:53:34.821000,25.1,28.0,1018.9,False,50.2,188,1.1,2025,10,Canadian Grand Prix
0 days 01:54:34.808000,25.2,27.0,1018.9,False,49.8,338,0.8,2025,10,Canadian Grand Prix
0 days 01:55:34.840000,25.2,29.0,1018.9,False,49.8,168,1.0,2025,10,Canadian Grand Prix
0 days 01:56:34.837000,25.1,30.0,1018.9,False,49.6,353,1.5,2025,10,Canadian Grand Prix
0 days 01:57:34.829000,25.0,28.0,1018.9,False,49.9,0,0.7,2025,10,Canadian Grand Prix
0 days 01:58:34.829000,24.9,27.0,1019.0,False,49.9,44,0.9,2025,10,Canadian Grand Prix
0 days 01:59:34.830000,25.0,27.0,1018.8,False,49.9,178,0.9,2025,10,Canadian Grand Prix
0 days 02:00:34.846000,25.0,27.0,1018.8,False,50.0,64,1.0,2025,10,Canadian Grand Prix
0 days 02:01:34.830000,25.1,28.0,1018.8,False,50.0,61,0.9,2025,10,Canadian Grand Prix
0 days 02:02:34.847000,25.1,28.0,1018.9,False,49.8,359,1.0,2025,10,Canadian Grand Prix
0 days 02:03:34.850000,25.1,28.0,1018.8,False,49.8,337,0.8,2025,10,Canadian Grand Prix
0 days 02:04:34.866000,25.1,27.0,1018.8,False,49.3,176,1.1,2025,10,Canadian Grand Prix
0 days 02:05:34.898000,25.1,29.0,1018.8,False,49.3,0,0.9,2025,10,Canadian Grand Prix
0 days 02:06:34.883000,25.2,29.0,1018.8,False,49.9,336,0.6,2025,10,Canadian Grand Prix
0 days 02:07:34.883000,25.3,27.0,1018.8,False,49.6,162,1.1,2025,10,Canadian Grand Prix
0 days 02:08:34.899000,25.4,29.0,1018.8,False,49.7,215,1.1,2025,10,Canadian Grand Prix
0 days 02:09:34.900000,25.6,27.0,1018.8,False,49.7,91,0.5,2025,10,Canadian Grand Prix
0 days 02:10:34.916000,25.6,27.0,1018.8,False,49.8,4,0.5,2025,10,Canadian Grand Prix
0 days 02:11:34.926000,25.5,26.0,1018.7,False,49.2,343,0.9,2025,10,Canadian Grand Prix
0 days 02:12:34.926000,25.4,26.0,1018.9,False,49.2,0,0.7,2025,10,Canadian Grand Prix
0 days 02:13:34.927000,25.2,27.0,1018.8,False,49.4,338,1.1,2025,10,Canadian Grand Prix
0 days 02:14:34.928000,25.1,27.0,1018.8,False,49.4,216,0.6,2025,10,Canadian Grand Prix
0 days 02:15:34.928000,25.0,27.0,1018.8,False,49.5,321,1.1,2025,10,Canadian Grand Prix
0 days 02:16:34.929000,24.9,27.0,1018.7,False,49.5,4,1.3,2025,10,Canadian Grand Prix
0 days 02:17:34.929000,25.0,27.0,1018.8,False,49.5,197,0.8,2025,10,Canadian Grand Prix
0 days 02:18:34.930000,25.1,26.0,1018.8,False,49.6,139,1.0,2025,10,Canadian Grand Prix
0 days 02:19:34.930000,25.1,27.0,1018.9,False,49.6,168,0.8,2025,10,Canadian Grand Prix
0 days 02:20:34.931000,25.1,27.0,1018.8,False,49.7,161,1.0,2025,10,Canadian Grand Prix
0 days 02:21:34.934000,25.1,27.0,1018.8,False,49.4,6,0.8,2025,10,Canadian Grand Prix
0 days 02:22:34.928000,25.2,27.0,1018.9,False,49.7,174,0.7,2025,10,Canadian Grand Prix
0 days 02:23:34.928000,25.3,27.0,1018.8,False,49.5,143,0.9,2025,10,Canadian Grand Prix
0 days 02:24:34.938000,25.1,27.0,1018.9,False,49.5,17,0.6,2025,10,Canadian Grand Prix
0 days 02:25:34.942000,25.1,27.0,1018.8,False,49.3,175,0.6,2025,10,Canadian Grand Prix
0 days 02:26:34.971000,25.2,26.0,1018.8,False,49.6,196,0.8,2025,10,Canadian Grand Prix
0 days 02:27:34.956000,25.4,25.0,1018.8,False,49.6,187,0.6,2025,10,Canadian Grand Prix
0 days 02:28:34.956000,25.3,25.0,1018.7,False,49.5,155,0.6,2025,10,Canadian Grand Prix
0 days 02:29:34.956000,25.1,26.0,1018.8,False,49.4,230,0.4,2025,10,Canadian Grand Prix
0 days 02:30:34.973000,25.1,26.0,1018.7,False,49.5,179,1.0,2025,10,Canadian Grand Prix
0 days 02:31:34.973000,24.8,25.0,1018.9,False,49.6,187,1.7,2025,10,Canadian Grand Prix
0 days 02:32:35.004000,24.7,27.0,1018.8,False,49.4,245,2.0,2025,10,Canadian Grand Prix
0 days 02:33:35.019000,24.6,26.0,1018.8,True,49.4,212,1.5,2025,10,Canadian Grand Prix
0 days 02:34:35.021000,24.5,26.0,1018.8,False,49.3,190,0.9,2025,10,Canadian Grand Prix
0 days 02:35:35.037000,24.5,26.0,1018.8,False,49.3,0,0.8,2025,10,Canadian Grand Prix
0 days 02:36:35.054000,24.6,26.0,1018.6,False,49.4,51,0.4,2025,10,Canadian Grand Prix
0 days 02:37:35.042000,24.6,25.0,1018.7,False,49.4,179,0.7,2025,10,Canadian Grand Prix
0 days 02:38:35.058000,24.5,25.0,1018.6,False,49.3,225,1.1,2025,10,Canadian Grand Prix
0 days 02:39:35.074000,24.5,25.0,1018.6,False,49.3,225,1.1,2025,10,Canadian Grand Prix
0 days 02:40:35.075000,24.5,25.0,1018.6,False,49.3,225,1.1,2025,10,Canadian Grand Prix
0 days 02:41:35.075000,24.5,25.0,1018.6,False,49.3,225,1.1,2025,10,Canadian Grand Prix
